Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1A00hgLu1S7Q3GNMAjs5mX,"Viginti Tres","10,000 Days","TOOL",2006-04-28,300762,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:32Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.119,0.37,9,-25.085,1,0.205,0.841,0.837,0.0732,0.0276,77.217,4
spotify:track:2cF1W1G0sERJu0Y49tGjnx,"Intolerance","Undertow","TOOL",1993-04-06,294026,54,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.412,0.941,7,-7.566,1,0.0689,0.0000132,0.286,0.159,0.205,101.892,4
spotify:track:6bBfqZW47dwndIfYQcB0VR,"Prison Sex","Undertow","TOOL",1993-04-06,296320,62,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.49,0.78,11,-8.535,0,0.131,0.000288,0.0196,0.108,0.387,108.137,4
spotify:track:6DyywdbmTzlmXBzG9ym7Rt,"Sober","Undertow","TOOL",1993-04-06,306853,75,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.385,0.673,2,-8.182,1,0.0329,0.000183,0.149,0.0721,0.187,149.271,4
spotify:track:46XOHK5QfCC83yg5SOGjZk,"Bottom","Undertow","TOOL",1993-04-06,433813,56,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.372,0.697,2,-7.278,1,0.0348,0.0000565,0.888,0.125,0.278,139.51,4
spotify:track:1KCndc1SfLo9i9YWXdjy9D,"Crawl Away","Undertow","TOOL",1993-04-06,330426,51,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.348,0.794,11,-7.99,1,0.0416,0.0000172,0.448,0.393,0.654,155.954,4
spotify:track:5q4L6JyoEY3VN5pOSbgjS8,"Swamp Song","Undertow","TOOL",1993-04-06,331853,55,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.639,0.68,2,-6.735,1,0.0335,0.000683,0.199,0.119,0.37,129.092,3
spotify:track:4Wvnm0J3Zz9cmMdEMMghGA,"Undertow","Undertow","TOOL",1993-04-06,322016,54,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.36,0.797,2,-6.623,1,0.0538,0.0000813,0.805,0.278,0.474,171.523,3
spotify:track:1LXQ7xqksXo4q4r5oCxW7M,"4°","Undertow","TOOL",1993-04-06,362889,52,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.427,0.714,9,-7.967,1,0.052,0.000376,0.661,0.187,0.239,113.603,5
spotify:track:1ZzzgXjX1bHroTSMoShdMe,"Flood","Undertow","TOOL",1993-04-06,467853,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.422,0.691,2,-7.983,1,0.0557,0.000169,0.606,0.0284,0.119,142.908,1
spotify:track:4rEMNX61UlQInnHB8f3SX1,"Disgustipated","Undertow","TOOL",1993-04-06,947003,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:38Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.393,0.27,5,-18.955,1,0.455,0.217,0.159,0.0766,0.036,140.892,3
spotify:track:3vjHuVFZGC0Bm2Ud0wNpgs,"Sweat","Opiate","TOOL",1992-03-10,226346,51,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:43Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.338,0.862,9,-7.599,1,0.0548,0.000302,0.787,0.0961,0.306,152.226,4
spotify:track:1icudzJCEUyjOVYzw7emST,"Hush","Opiate","TOOL",1992-03-10,168285,52,true,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:43Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.46,0.921,9,-6.478,1,0.067,0.0000649,0.643,0.0648,0.566,166.589,4
spotify:track:2iL5ns7JhMGFSGpfQ3HQ6k,"Part Of Me","Opiate","TOOL",1992-03-10,197741,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:43Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.482,0.88,5,-6.914,1,0.0966,0.000245,0.311,0.149,0.269,170.065,4
spotify:track:6jxVSzwyQflnOfFp7f5EaO,"Opiate","Opiate","TOOL",1992-03-10,508355,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:47:43Z,"progressive metal,alternative metal,progressive rock,metal","RCA Records Label",0.29,0.728,8,-9.929,1,0.115,0.000495,0.402,0.128,0.0487,162.744,4
spotify:track:61GkJ0y15jxDyBrdcb6PqR,"Born For One Thing","Fortitude","Gojira",2021-04-30,260741,52,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.215,0.971,9,-4.897,1,0.0761,0.0000367,0.624,0.308,0.376,145.913,4
spotify:track:1GWtUkDQk7XC35r7kTPfqx,"Amazonia","Fortitude","Gojira",2021-04-30,300783,59,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.382,0.954,9,-4.831,1,0.0417,0.00038,0.776,0.244,0.513,181.933,4
spotify:track:7cRGgrQ9eg8V8A4FsSj020,"Another World","Fortitude","Gojira",2021-04-30,264947,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.351,0.877,7,-5.044,0,0.0422,0.00121,0.783,0.119,0.238,169.999,4
spotify:track:6wmt81xEPYc6UkXI2PEstE,"Hold On","Fortitude","Gojira",2021-04-30,330188,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.226,0.923,2,-4.444,0,0.0694,0.000919,0.744,0.377,0.0998,134.09,4
spotify:track:3Kl4f3sVKb8iwQ8ZffHim6,"New Found","Fortitude","Gojira",2021-04-30,396634,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.265,0.878,7,-5.257,0,0.0631,0.0000552,0.783,0.0404,0.314,105.134,4
spotify:track:7kZkDEYLQ7eBgiPlzhBtGI,"Fortitude","Fortitude","Gojira",2021-04-30,127578,42,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.862,0.266,8,-10.534,1,0.0369,0.109,0.941,0.112,0.507,129.925,4
spotify:track:41DA32rbYp3PoLCAJeup0J,"The Chant","Fortitude","Gojira",2021-04-30,312751,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.494,0.874,8,-3.831,1,0.031,0.0000174,0.0621,0.0873,0.485,124.064,4
spotify:track:6PhrbFbRW3Cchrv6klsLF5,"Sphinx","Fortitude","Gojira",2021-04-30,240358,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.472,0.915,2,-4.844,1,0.0401,0.000101,0.714,0.133,0.337,97.015,4
spotify:track:6TCxtJhcwImUhRzdPXRURA,"Into The Storm","Fortitude","Gojira",2021-04-30,302293,47,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,4
spotify:track:3w3Niv9YyqdPAdFsnu3Hj8,"The Trails","Fortitude","Gojira",2021-04-30,247286,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.624,0.784,9,-6.877,0,0.0306,0.039,0.2,0.182,0.151,126.007,4
spotify:track:0EDk9FulhYuWOANSW7wvLT,"Grind","Fortitude","Gojira",2021-04-30,334091,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:24Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.261,0.963,2,-5.306,0,0.0503,0.0000341,0.956,0.309,0.271,113.015,4
spotify:track:6HQfFAupOMsmfWV4CbG1Kj,"The Shooting Star","Magma","Gojira",2016-06-17,342346,54,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.497,0.844,2,-5.055,0,0.0346,0.00158,0.0854,0.155,0.32,126.137,4
spotify:track:5uunXHE4kIW6uS4HWAXaOQ,"Silvera","Magma","Gojira",2016-06-17,212653,65,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.333,0.959,2,-4.348,1,0.072,0.00000319,0.0563,0.299,0.242,137.052,4
spotify:track:7nCD5l7GrFyt6o1mstCUFr,"The Cell","Magma","Gojira",2016-06-17,197906,54,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.224,0.972,0,-3.988,0,0.0769,0.00000475,0.14,0.112,0.161,113.354,4
spotify:track:60fUDmIWuKhngaeBIVhqIV,"Stranded","Magma","Gojira",2016-06-17,269533,68,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.513,0.88,7,-4.69,0,0.0309,0.0000959,0.00614,0.0824,0.495,92.358,4
spotify:track:52HGJjorrIfVRaIueVOdIk,"Yellow Stone","Magma","Gojira",2016-06-17,79440,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.372,0.511,2,-8.718,0,0.0342,0.14,0.698,0.2,0.705,118.718,3
spotify:track:56iv5TqfvxVa4zLMs6SvmP,"Magma","Magma","Gojira",2016-06-17,402493,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.375,0.888,0,-5.946,1,0.0447,0.000239,0.00708,0.0942,0.191,66.751,4
spotify:track:4XPrEwXIu8UhlggytlSqPr,"Pray","Magma","Gojira",2016-06-17,313866,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.436,0.947,7,-6.237,1,0.0479,0.00141,0.801,0.123,0.0645,102.988,4
spotify:track:7MuPOXU2vjEe3Kh9LfbM5v,"Only Pain","Magma","Gojira",2016-06-17,239960,56,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.393,0.951,3,-5.345,1,0.054,0.0000309,0.00986,0.37,0.324,99.213,3
spotify:track:6nJgZy8CATEMz9PNRAJGDt,"Low Lands","Magma","Gojira",2016-06-17,363573,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.382,0.83,10,-7.863,1,0.0456,0.00362,0.0575,0.0518,0.0557,98.179,4
spotify:track:3Tgo5Ucay80sGvph0uedTS,"Liberation","Magma","Gojira",2016-06-17,215373,40,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:30Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.499,0.105,7,-30.733,1,0.0438,0.963,0.908,0.105,0.177,103.383,4
spotify:track:7f7AkrOCmi5X6Eovd3TiNq,"Explosia","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,399320,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.265,0.97,5,-5.634,0,0.0892,0.00006,0.741,0.33,0.173,120.335,4
spotify:track:4PWxt9Fy949kUtkEi2GI5V,"L'enfant sauvage","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,257733,61,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.143,0.995,8,-5.698,1,0.185,0.000146,0.438,0.364,0.079,87.803,3
spotify:track:25I6CiICRyGB0K7E9c7Ho0,"The Axe","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,274480,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.313,0.979,5,-5.322,0,0.12,0.0000731,0.187,0.445,0.108,129.888,4
spotify:track:5BHLmCLntTLjSFGl8MG5wZ,"Liquid Fire","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,257800,47,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.208,0.988,1,-4.983,1,0.0797,0.0000288,0.466,0.139,0.156,122.854,4
spotify:track:1Pa0DVjBUGreCBHIh81G50,"The Wild Healer","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,108293,40,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.481,0.629,9,-8.567,0,0.0283,0.00979,0.667,0.206,0.416,81.008,4
spotify:track:57caEZCym7upL7k7wt5h4o,"Planned Obsolescence","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,279466,40,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.28,0.899,5,-6.948,1,0.0632,0.0000367,0.906,0.213,0.0772,123.084,4
spotify:track:3YVwGFmSc1ycqsk6qLNAK3,"Mouth of Kala","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,351360,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.196,0.967,7,-5.405,1,0.109,0.0000538,0.555,0.263,0.0517,90.467,4
spotify:track:1mjC68qU0Q9HlCIZHZAEko,"The Gift of Guilt","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,356800,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.197,0.977,5,-5.63,0,0.0693,0.0000978,0.694,0.18,0.0819,157.221,4
spotify:track:341EpTlTyC2YbVAxPurQon,"Pain Is a Master","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,307760,40,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.314,0.932,2,-5.984,1,0.0503,0.000156,0.782,0.0795,0.158,127.426,4
spotify:track:1rDzUqMRA9VdGCIwzgfeh9,"Born in Winter","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,231000,60,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.59,0.654,5,-7.85,0,0.0265,0.0199,0.721,0.107,0.223,127.996,4
spotify:track:6WwjzD7ZnIgzWHKyOvGqG1,"The Fall","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,325573,41,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.249,0.935,7,-5.536,0,0.0944,0.000609,0.0489,0.0913,0.193,103.125,4
spotify:track:5HTPySHVzKat76M1IbiNml,"This Emptiness","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,239120,42,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.269,0.972,9,-5.518,0,0.151,0.0000255,0.0415,0.0731,0.209,92.105,4
spotify:track:6TEDqADSZjLJ8sH1q8yQDt,"My Last Creation","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,248960,39,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:36Z,"groove metal,progressive metal,metal,death metal,djent","Roadrunner Records",0.334,0.917,10,-6.395,0,0.0665,0.000771,0.65,0.0962,0.314,143.027,3
spotify:track:6WUNfk8ULz9ZdmC9f315Qp,"Oroborus","The way of all flesh","Gojira",2008-10-13,321786,55,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.395,0.962,7,-4.568,0,0.0783,0.0000136,0.0831,0.176,0.0681,136.839,4
spotify:track:5e0OSsSpWpQ2kS7Z9CGLDu,"Toxic garbage island","The way of all flesh","Gojira",2008-10-13,246680,58,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.238,0.98,8,-3.855,1,0.165,0.000004,0.169,0.234,0.13,185.3,5
spotify:track:2fA5O6Fs60rtXxIfelVKcH,"A sight to behold","The way of all flesh","Gojira",2008-10-13,309533,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.511,0.931,2,-3.803,1,0.0316,0.000121,0.00107,0.0831,0.463,86.513,4
spotify:track:67dGM4VgqZwmWUKGAVYO5o,"Yama's messengers","The way of all flesh","Gojira",2008-10-13,243946,44,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.379,0.946,8,-3.74,1,0.0791,0.0000116,0.0058,0.0525,0.214,123.115,4
spotify:track:60wIvuNq3tkIZIkXxWuzn5,"The silver cord","The way of all flesh","Gojira",2008-10-13,151880,42,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.555,0.467,0,-11.851,0,0.0275,0.0389,0.808,0.113,0.191,85.957,4
spotify:track:5teKBipvWxQLE4p2pbDnfg,"All the tears","The way of all flesh","Gojira",2008-10-13,221186,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.465,0.981,2,-3.425,1,0.073,0.00000701,0.0055,0.177,0.214,101.692,4
spotify:track:3l5h9gjuQDSC6CI0N6Fr0v,"Adoration for none","The way of all flesh","Gojira",2008-10-13,379800,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.189,0.952,1,-4.22,1,0.108,0.0000304,0.000333,0.339,0.145,79.604,4
spotify:track:7iMQChXFK33TS49QWhE4tt,"The art of dying","The way of all flesh","Gojira",2008-10-13,594213,59,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.493,0.83,0,-5.983,0,0.105,0.000308,0.543,0.102,0.114,137.967,4
spotify:track:7bUcTW0mHg4Ec0kgdXemEG,"Esoteric surgery","The way of all flesh","Gojira",2008-10-13,344746,50,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.294,0.968,0,-4.562,0,0.148,0.000069,0.141,0.13,0.0387,96.346,4
spotify:track:16yvB7exWWUBkZ9fFkLVMI,"Vacuity","The way of all flesh","Gojira",2008-10-13,291626,53,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.586,0.855,8,-3.356,1,0.0388,0.000318,0.000931,0.0798,0.302,88.046,4
spotify:track:368sgQMnEzwo5mpShvPFJm,"Wolf down the earth","The way of all flesh","Gojira",2008-10-13,385706,45,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.315,0.835,0,-5.437,1,0.0702,0.00015,0.01,0.127,0.0921,115.758,5
spotify:track:0HdiTgG4G5TYhz14IkGa0p,"The way of all flesh","The way of all flesh","Gojira",2008-10-13,1023973,43,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:47Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.24,0.000171,9,-6.529,1,0.0531,0.000707,0.392,0.067,0.0384,133.35,3
spotify:track:6nSKJWDpiNiLgmdofhgRXw,"Ocean Planet","From Mars to Sirius","Gojira",2005-09-27,332760,51,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.316,0.917,4,-2.948,0,0.113,0.0000132,0.0053,0.154,0.183,112.035,3
spotify:track:2auGZBF35U0Hx18EzGSVOX,"Backbone","From Mars to Sirius","Gojira",2005-09-27,258265,54,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.311,0.993,2,-2.479,1,0.0727,0.0000141,0.00131,0.198,0.118,90.436,4
spotify:track:2MTneA2YvNBzvd8zDpWE4n,"From The Sky","From Mars to Sirius","Gojira",2005-09-27,348013,53,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.221,0.983,2,-2.821,1,0.11,0.0000145,0.0018,0.668,0.0501,174.029,3
spotify:track:3ptWdF41pKxABwILCaYJO2,"Unicorn","From Mars to Sirius","Gojira",2005-09-27,129280,45,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.638,0.387,9,-13.588,0,0.0308,0.44,0.825,0.215,0.395,153.019,4
spotify:track:2dBTnT6T47pNHeXngkr2Vj,"Where Dragons Dwell","From Mars to Sirius","Gojira",2005-09-27,414106,49,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.201,0.936,2,-2.976,1,0.0769,0.00000972,0.00759,0.0834,0.125,89.014,4
spotify:track:2pZsQqXFgcY03vRyZxSQhU,"The Heaviest Matter of the Universe","From Mars to Sirius","Gojira",2005-09-27,237840,61,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.243,0.97,5,-2.518,0,0.0878,0.0000026,0.0415,0.284,0.243,102.729,4
spotify:track:5OjCsHeByDYEGxMrb1z8KQ,"Flying Whales","From Mars to Sirius","Gojira",2005-09-27,464453,64,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.266,0.925,7,-3.75,0,0.0834,0.000233,0.0379,0.19,0.2,95.438,4
spotify:track:4pD0LecI6QdNRtpBy6nZuy,"In The Wilderness","From Mars to Sirius","Gojira",2005-09-27,467306,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.236,0.99,7,-3.767,1,0.137,0.00000237,0.4,0.294,0.0383,105.531,4
spotify:track:1HMfJaHiP556ExbQF5O6QU,"World to Come","From Mars to Sirius","Gojira",2005-09-27,412893,45,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.223,0.836,9,-2.74,1,0.0491,0.0000106,0.007,0.335,0.0798,125.014,4
spotify:track:4CJ7iadNL15GuTr7fXMqxr,"From Mars","From Mars to Sirius","Gojira",2005-09-27,144786,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.516,0.579,2,-13.751,0,0.0395,0.307,0.00157,0.419,0.371,125.997,4
spotify:track:1BcuFfskHNf1WvqpyCs4wT,"To Sirius","From Mars to Sirius","Gojira",2005-09-27,337840,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.245,0.996,0,-3.259,1,0.283,0.00000345,0.00962,0.228,0.0366,134.698,4
spotify:track:5HG05ThGEDG0v5FfKqGPuI,"Global Warming","From Mars to Sirius","Gojira",2005-09-27,470746,48,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:48:51Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.173,0.943,6,-2.539,0,0.0562,0.0000202,0.00214,0.0568,0.202,94.439,4
spotify:track:41lvb0OvnkBSDnbSvy3qlt,"The link","The link","Gojira",2003-04-18,300960,42,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.316,0.947,9,-5.313,1,0.04,0.0121,0.00139,0.0744,0.146,92.744,4
spotify:track:1xgChyPxsSp3jgY61zmJyc,"Death of me","The link","Gojira",2003-04-18,347906,37,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.438,0.93,9,-5.191,1,0.0858,0.0031,0.0157,0.39,0.364,102.561,4
spotify:track:62oCjDXxmQRsbT8epXDWBf,"Connected","The link","Gojira",2003-04-18,78600,31,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.77,0.22,7,-23.579,1,0.364,0.0239,0.23,0.131,0.128,102.982,3
spotify:track:1RDLNfVzB0CbmAtBaj0VCM,"Remembrance","The link","Gojira",2003-04-18,275053,46,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.366,0.92,2,-4.745,1,0.0507,0.000591,0.00324,0.349,0.148,97.905,4
spotify:track:6oo0aVkiHB3SNRXdL5aDWD,"Torii","The link","Gojira",2003-04-18,103546,34,false,ug24jl8jlomdofcqmpbkxzwjd,2026-03-19T09:49:14Z,"groove metal,progressive metal,metal,death metal,djent","Listenable records",0.559,0.0282,2,-23.751,0,0.035,0.89,0.923,0.112,0.122,99.957,4
