TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
337.153741497,0.339919,0.816749,0.90475,0.296916,0.278623,0.212006,1.84474,0.00312714,0.799971,1.60991,0.280594,0.82868
337.200181406,0.307038,0.858705,0.722286,0.435515,0.448047,0.173418,1.91796,0,0.727003,1.55035,0.171493,0.555411
337.246621315,0.200815,1.15012,0.440951,0.516022,0.590282,0.0241067,1.97602,0,0.476064,1.90721,0.265397,0.100463
337.293061224,0.112938,1.50915,0.179789,0.329041,0.670502,0.0749988,2.1735,0.0844503,0.152129,2.41065,0.179764,0.27405
337.339501134,0.281401,1.04585,0.721982,0.0841505,0.232247,0.582131,2.61486,0.037949,0.43367,2.32279,0.140552,0.265428
337.385941043,0.652773,0.858834,0.837286,0.176566,0.0181383,1.52354,2.40133,0,0.558128,1.92933,0.303329,0.201179
337.432380952,1.10842,0.127622,0.537481,0.836596,0.0283132,1.91816,1.96416,0,0.542805,1.66411,0.237011,0.160155
337.478820862,1.02854,0.18714,0.230892,1.66223,0.0332625,1.4957,0.671581,0.0403044,2.19721,0.686811,0.218185,0.155775
337.525260771,0.951622,0.968777,0.122562,1.99262,0.150717,1.13408,0,0.0525057,2.82188,0.261771,0.306079,0.112639
337.571700680,0.925219,1.35707,0.103848,1.83404,0.288496,0.699547,0.204397,0.0408802,2.94802,0.141514,0.35447,0.201258
337.618140590,0.822601,1.75087,0,1.21553,0.324755,0.0341113,0.916485,0.0062732,2.60527,0.0984766,0.20176,0.69777
337.664580499,0.697931,1.99042,0,0.65276,0.288832,0.0313288,0.942238,0.19471,1.9543,0.256685,0.00445335,1.27728
337.711020408,0.726212,1.84545,0,0.51809,0.209931,0.0302103,0.811978,0.283749,1.96397,0.206161,0,2.00228
337.757460317,0.774792,1.22344,0.102386,0.383021,0.0217738,0.0231052,1.00686,0.290923,1.84023,0.393134,0.0695343,2.50971
337.803900227,0,0.956232,0.249254,0.176312,0.0549075,0.223835,0.926775,0.112517,1.62067,0.561954,0.431436,2.77365
337.850340136,0.0418589,1.17606,0.228958,0.336654,0.816099,0.56151,1.04111,0.127121,1.23253,0.313397,0.416441,2.71686
337.896780045,0.1028,1.3285,0.1848,0.588097,1.05745,0.648488,1.21469,0.0722065,1.02516,0.165804,0.319614,2.64565
337.943219955,0.154641,1.12589,0.197466,0.411032,0.972165,0.258695,1.07558,0,1.29347,0.0983676,0.261727,2.69592
337.989659864,0.235619,0.852531,0.137167,0.199856,0.899981,0.00805417,0.929887,0,1.63253,0.0916572,0.481405,2.62776
338.036099773,0.215555,0.667138,0.0342254,0.029089,0.462339,0.203292,1.12119,0.00121958,1.79006,0.0707858,0.938461,2.45882
338.082539683,0.07448,0.690249,0.0294305,0.0615053,0.0664615,0.587351,1.22727,0.0350264,1.48569,0.0848909,0.923445,2.6509
338.128979592,0.126508,0.579187,0.0851136,0.524631,0.070266,0.490883,1.33346,0.151044,1.30506,0.169235,0.658155,2.93984
338.175419501,0.232296,0.528175,0.186566,1.13581,0.459762,0.112519,1.03306,0.349909,0.856494,0.419068,0.0226393,2.8474
338.221859410,0.0608703,0.197979,0.402829,0.931902,0.59484,0.093057,0.708094,0.0223649,0.894096,0.450522,0.0311561,2.95703
338.268299320,0.0956884,0.169935,0.498897,0.10392,0.674725,0.0297362,0.539497,0.0324338,0.856883,0.762106,0.0224851,2.93949
338.314739229,0.0518977,0.463775,0.55164,0.304073,1.29374,0.071259,0.437966,0.150996,1.6221,0.558043,0,2.68168
338.361179138,0.0114587,0.756315,0.440626,0.997947,1.3321,0.199156,0.391131,0.0122799,1.64626,0.554649,0,2.79463
338.407619048,0.0825541,0.562451,0.337,0.962784,1.02615,0.311672,0.569966,0.061933,1.35996,0.680235,0,2.90509
338.454058957,0.15536,0.212558,0.101396,0.824307,0.957358,0.196059,0.626814,0.273443,0.753503,1.15021,0.0374548,2.95734
338.500498866,0.172425,0,0.0775749,1.4527,0.673621,0.115862,0.812019,0.387496,0.740514,1.10453,0.0661548,3.09991
338.546938776,0.241192,0.157618,0.0937307,2.15524,0.374797,0.0388607,0.7961,0.153326,0.639667,0.943935,0.0923687,3.13738
338.593378685,0.105465,0.270069,0.0270314,2.44225,0.0889137,0.0572915,0.745915,0.069388,0.338024,0.830428,0.136912,3.26191
338.639818594,0.025165,0.474572,0.0266988,2.44525,0.269001,0.0391023,0.642787,0.00249264,0.625596,0.945772,0.104863,3.15251
338.686258503,0.0562847,0.613474,0.0940575,2.37495,0.502797,0.0365252,0.578738,0,0.577512,0.844769,0.0680334,3.05022
338.732698413,0.0219857,0.603527,0.229257,2.20927,0.41296,0.029536,0.587957,0,0.726055,0.693177,0,3.16939
338.779138322,0.000116789,0.565599,0.055061,2.02489,0.418628,0.0398475,0.624815,0.0137408,1.02906,0.806472,0,3.08889
338.825578231,0.000348448,0.152649,0.00265717,1.79797,0.422553,0.224224,0.646695,0.0131392,1.32809,0.98597,0,3.0031
338.872018141,0.000415939,0.807887,0.00328351,1.457,0.416128,0.396034,0.693978,0.144907,1.20996,0.289452,0.0128488,3.20659
338.918458050,0.000383798,1.53307,0.00461319,1.26825,0.199164,0.361093,1.19863,0.0693955,1.05158,0.266279,0,2.81072
338.964897959,0.0500832,2.04057,0.00625714,1.33162,0.344524,0.254223,1.21262,0.0134125,1.3417,0.208996,0.342006,1.87995
339.011337868,0.667343,1.80502,0.0097516,1.53683,0.432317,0.158184,1.42903,0.0699979,1.79332,0.137774,0.455752,0.709071
339.057777778,0.795875,1.57166,0.092257,1.47824,0.327452,1.06318,0.720663,0.075743,1.16781,0.260798,0.731824,0.543413
339.104217687,0.439825,1.30771,0.152742,1.06111,0.184112,1.30253,0.742059,0.0605164,1.17695,0.37325,0.80893,0.521204
339.150657596,0.175271,1.29707,0.156612,1.19464,0.3336,1.50139,0.421268,0.0437595,1.29462,0.0983752,0.748626,0.549888
339.197097506,0.114252,0.41575,0.098591,1.70551,0.509268,1.37703,0.419634,0.0147676,1.7985,0.107429,0.333464,0.606498
339.243537415,0.420496,0.335732,0.0356758,1.60968,0.36266,1.0945,1.05875,0.0520374,2.07552,0.110957,0.0658948,1.19955
339.289977324,0.590393,0.237031,0.0250347,1.3,0.366334,1.16625,1.8015,0.206153,1.34387,0.0998131,0.210073,1.38578
339.336417234,0.909235,0.0245778,0.0011467,1.8788,0.287415,1.17882,1.59154,0.314341,1.17919,0.100289,0.138763,1.24474
339.382857143,0.972496,0.00552691,0,2.37263,0.157571,0.994443,1.07538,0.41591,1.35337,0.0805234,0.107875,1.33261
339.429297052,0.849009,0.0660148,0.188365,2.71973,0.0593512,1.2101,0.285643,0.323448,1.69214,0.136019,0.0217846,1.51899
339.475736961,0.548436,0.33189,0.335131,2.77552,0.0331541,1.64173,0.116853,0.0170326,1.45453,0.186835,0.0667357,1.64775
339.522176871,0,0.27157,0.17903,2.39041,0.63759,1.67229,1.02414,0.00741524,1.1673,0.159807,0.00215962,1.80243
339.568616780,0.133767,0.673305,0.08413,1.47208,1.12591,1.04084,2.17075,0.0443365,0.778144,0.145551,0.856118,1.25709
339.615056689,0.195595,1.009,0.180984,0.592331,0.737342,0.262319,2.98516,0,0.304062,0.353551,1.47743,1.40235
339.661496599,0.147507,0.888347,0.719502,0.393341,0.38093,0.340943,3.1503,0.0255343,0.310391,0.749425,0.818594,1.46649
339.707936508,0.123738,1.05986,0.353595,0.527059,0.269664,0.289853,3.00063,0.103741,0.373677,1.26034,0.503726,1.46703
339.754376417,0.13785,1.07577,0.10956,0.685461,0.413318,0.264448,2.13816,0.136502,0.408818,1.75161,0.539395,1.35305
339.800816327,0.130234,1.12644,0.120668,0.849703,0.365052,0.483427,1.35758,0.18618,0.249585,1.66769,0.435828,1.43329
339.847256236,0.0804633,1.33207,0.0985668,1.11416,0.0550506,0.912683,0.644873,0.414461,0.0605897,1.63269,0.230169,1.57749
339.893696145,0,1.2251,0.0940804,1.30283,0.0381277,1.11785,0.0643225,0.502932,0.487085,2.04854,0.0926038,1.56568
339.940136054,0,1.12069,0.208154,1.12941,0.668282,0.781093,0.0612729,0.139701,1.11816,2.47057,0,1.71206
339.986575964,0.0206075,1.27646,0.285762,0.992386,1.14764,0.748349,0.0471551,0,1.47094,2.08747,0.00686078,0.902584
340.033015873,0.157447,1.35205,0.319909,1.018,0.921954,0.742524,0.0508565,0,1.77664,1.58975,0,1.17327
340.079455782,0.171119,1.46945,0.197052,0.93339,0.586888,0.489943,0.164815,0.153741,1.79645,1.2213,0,1.35296
340.125895692,0.245573,1.7689,0.061629,0.854181,0.184729,0.426355,0.363909,0.451006,0.941647,1.55543,0,1.24694
340.172335601,0.247188,1.94827,0.00730986,1.05432,0.205825,0.676118,0.356095,0.676675,0.177598,1.70689,0.0569101,0.653973
340.218775510,0.212289,1.58862,0,1.11638,0.371365,0.730016,0.417086,0.662526,0.150017,1.55083,0.0446548,0.446146
340.265215420,0.112287,1.6213,0.133495,0.924177,0.345123,0.638456,0.381974,0.414471,0.143271,1.48662,0.114171,1.21184
340.311655329,0.137845,1.63364,0.142724,1.08164,0.227065,0.514667,0.485676,0.230082,0.0285399,2.18137,0.114072,1.43859
340.358095238,0.149156,1.26007,0.230781,1.05539,0.108214,0.595566,0.468954,0.0138042,0.12589,2.80876,0.0446084,1.3275
340.404535147,0.153596,1.41578,0.169861,1.06904,0.297689,0.565408,0.195272,0.0194784,0.186628,3.3919,0,0.84557
340.450975057,0.159598,1.46475,0.14456,1.9164,0.364441,0.667533,0.00477281,0.0399312,0.150801,3.28638,0,0.904948
340.497414966,0.0619201,0.862851,0.289487,2.36256,0.178326,0.347612,0.307619,0.0413016,0.338273,2.61641,0,1.2763
340.543854875,0.312664,0.720268,0.40381,1.65499,0.175557,0.166138,1.1723,0.0507421,0.161401,1.56947,0.117067,1.19922
340.590294785,0.29021,0.940068,0.447214,0.601149,0.355147,1.0286,1.24768,0.0592693,0.123123,1.47638,0.344501,1.14532
340.636734694,0.321448,0.461662,0.500263,0.711544,0.360505,0.561803,1.92591,0.131091,0.126471,1.09481,0.130766,1.47565
340.683174603,0.347284,0.419875,0.502655,0.521238,0.271072,0.329586,2.02825,0.011973,0.478129,0.762155,0.119727,2.06211
340.729614512,0.40113,0.495699,0.416526,0.232567,0.344068,0.114592,2.35601,0.000874609,0.927151,0.926042,0.290995,1.22723
340.776054422,0.479894,0.817695,0.399044,0.242265,0.375025,0,2.56616,0,1.04386,0.689913,0.298788,0.263631
340.822494331,0.476386,1.47009,0.270768,0.79999,0.363092,0.0373725,2.11454,0.00641273,0.915798,0.215827,0.417042,0.538628
340.868934240,0.563794,1.65642,0.241361,1.03865,0.094261,0.0367249,2.39267,0.0114574,0.772579,0.220431,0.468105,0.885731
340.915374150,0.811543,1.07564,0.267994,0.923469,0.11605,0.287858,2.44333,0.00561755,1.02562,0.189613,0.192403,1.23235
340.961814059,0.724544,0.835158,0.282852,0.80104,0.143922,0.361373,2.27688,0.00683914,1.28797,0.177613,0.154406,1.50828
341.008253968,0.425767,1.45738,0.0183066,0.981756,0.175414,0.481661,2.19372,0.0436912,1.30361,0.208123,0.344752,0.994968
341.054693878,0.137339,1.60426,0.148228,0.886609,0.229748,0.716526,2.01215,0.22727,1.48703,0.0939075,0.291598,0.449173
341.101133787,0.173142,1.50396,0.273341,0.509715,0.558922,0.79242,2.11581,0.00370844,1.37151,0.152754,0.149046,0.139677
341.147573696,0.507594,1.28204,0.377487,0.273475,0.704556,0.417042,2.13212,0.0161995,1.00729,0.733836,0.534459,0.185735
341.194013605,0.498561,0.964717,0.276969,0.313116,1.08119,0,2.12519,0.0281933,0.692987,0.82847,0.611549,0.129502
341.240453515,0.189524,0.76351,0.469877,0.241055,1.29778,0,2.24659,0.0525554,0.196823,0.64191,0.59122,0.100669
341.286893424,0.140762,0.742213,0.284398,0.266164,1.16106,0,2.72266,0.336801,0.0522608,0.408019,0.729505,0.325416
341.333333333,0.494012,0.589829,0.532645,0.215646,1.24713,0.0135348,3.32006,0.471809,0.0285543,0.424047,1.31651,0.119664
341.379773243,0.482219,0.859973,0.676269,0.0508251,1.06815,0.0360909,3.67383,0.463141,0.0231241,0.687413,1.41515,0.150911
341.426213152,0.405367,0.936276,0.527774,0.0236549,0.516841,0.0301532,3.94918,0.451522,0.0200223,0.774325,1.31868,0.0968692
341.472653061,0.279362,1.04451,0.269429,0.509449,0.00722932,0.0147511,3.9769,0.394567,0.0201043,0.714481,1.0407,0.0290594
341.519092971,0.155362,1.36282,0.31194,0.701379,0,0.137895,3.4008,0.440655,0.0507822,0.3731,0.870842,0.193083
341.565532880,0.0065414,1.76595,0.494333,0.39367,0.0541596,0.0517467,2.65982,0.436841,0.257157,0.713148,0.476355,0.416596
341.611972789,0.2044,1.79296,0.578509,0.339671,0.0399309,0.395234,2.303,0.231677,0.383795,1.24023,0.0269302,0.26262
341.658412698,0.444505,1.38957,0.477485,0.835969,0.0343128,1.08853,1.99377,0.206704,0.0664786,1.40451,0.152739,0.0527377
341.704852608,0.502586,1.17496,0.288244,0.773091,0.0170904,1.6582,1.76894,0.219131,0.0499543,1.37507,0.264781,0.0744325
341.751292517,0.485317,1.07758,0.098778,0.156851,0.0873306,2.07363,1.52307,0.0360382,0.07751,1.70811,0.492983,0.180788
341.797732426,0.185859,1.26194,0.0261705,0.0584676,0.629101,1.98785,1.09027,0.00146523,0.102191,1.98924,0.60456,0.122781
341.844172336,0.126658,1.39462,0.0908739,0.0604417,0.820307,1.73964,0.298838,0.00105793,0.294556,1.84845,0.974119,0.0655072
341.890612245,0.134923,1.24926,0.167427,0.0887233,0.803835,1.85596,0.274219,0,0.410324,1.58642,1.22536,0.139671
341.937052154,0.00735667,0.69752,0.460162,0.0976554,0.671848,2.19211,0.380789,0.00465416,0.502714,1.1006,0.938004,0.248993
341.983492063,0.456929,0.252449,0.403834,0.260867,0.672138,2.39639,0.399762,0.0067138,0.50727,0.990563,0.194155,0.547352
342.029931973,0.684334,0.301742,0.211938,0.947924,0.77023,2.15388,0.175995,0.344083,0.180669,0.661053,0.0422987,1.00072
342.076371882,0.892101,0.331331,0.337307,1.03298,0.642818,1.83783,0.186943,0.554157,0.639485,0.160112,0.201168,0.883389
342.122811791,0.835044,0.572906,0.55512,0.338652,0.241934,2.17285,0.106453,0.358099,0.954024,0.107101,0.914394,0.810215
342.169251701,0.978562,0.324945,0.791487,0.0846986,0.0835413,2.23688,0.245465,0.0124105,1.12875,0.0720354,1.03184,0.386931
342.215691610,0.946948,0,0.921036,0.54498,0.0756708,1.88598,0.499909,0,1.15343,0.0849643,0.922381,0.181884
342.262131519,0.886121,0,1.06905,0.591188,0.0888031,1.35625,0.78137,0.00785352,1.14199,0.101462,1.44946,0.11382
342.308571429,1.11634,0.201155,1.02553,0.301008,0.181171,1.3155,0.738625,0.0913678,1.03993,0.156407,1.73742,0.0775285
342.355011338,1.13412,0.340529,0.892773,0.458806,0.182077,1.57823,0.278309,0.155362,0.963335,0.162177,1.53708,0.0790241
342.401451247,1.15804,0.309299,0.357972,0.959236,0.321786,1.76778,0.514844,0.0178165,0.804377,0.445858,0.993528,0.423139
342.447891156,1.29452,0.270961,0.175292,0.560778,0.373351,1.7484,0.484905,0.013917,0.546924,0.626595,1.20713,0.802363
342.494331066,1.14964,0.296873,0.232627,0.249084,0.422031,1.76834,0.481916,0.00890146,0.224416,0.732173,1.24213,0.820679
342.540770975,0.321743,0.512639,0.24525,0.124844,0.944098,2.63233,0.517948,0.039267,0.147643,0.871011,1.29338,0.533566
342.587210884,0.100857,0.256676,0.0252955,0.00371833,1.11392,2.68002,0.925342,0.069783,0.136471,1.4464,1.04126,0.655892
342.633650794,0.505858,0.0685101,0.363628,0,0.694115,1.98746,0.757206,0.0894186,0.157893,1.63876,0.260865,1.43879
342.680090703,0.575773,0.0919501,0.684087,0,0.761488,1.81724,0.392323,0.0905378,0.146653,1.78567,0.093891,1.55922
342.726530612,0.628238,0.159105,0.327758,0.0019097,0.770149,1.79384,0.154211,0.174076,0.0987578,2.4441,0.214162,1.1086
342.772970522,0.517865,0.121904,0.545979,0.220413,0.493692,1.702,0.00563645,0.174168,0.0835862,3.1511,0.0991538,0.885435
342.819410431,0.218898,0.0344843,0.567926,0.294692,0.59731,1.77465,0.446613,0.530391,0.0750563,3.30754,0.133298,0.0865423
342.865850340,0.0684369,0.154653,0.544906,0.445641,0.481579,2.10744,0.622185,0.552332,0.0290545,3.05,0.0890808,0.137752
342.912290249,0.0578648,0.414877,0.628942,0.433386,0.137192,2.66944,0.891548,0.304038,0.0302928,2.85279,0.0461621,0.377542
342.958730159,0.0744143,0.43049,0.757305,0.179656,0.134987,2.61033,1.1207,0.173396,0.0429938,2.57028,0.446889,0.703212
343.005170068,0.141065,0.411206,0.567642,0.201043,0.165043,2.26588,1.10938,0.181825,0.0540455,2.53521,0.915153,0.437809
343.051609977,0.190973,0.543866,0.296758,0.263041,0.390996,1.29988,1.46854,0.175956,0.267919,2.7864,1.13654,0.344693
343.098049887,0.269166,0.928136,0.0594046,0.320892,0.255638,0.822848,1.55574,0.111154,0.290469,3.06434,1.05507,0.315353
343.144489796,0.202047,1.30519,0.014121,0.337224,0.262712,0.403653,1.66144,0.0372627,0.0756289,3.18642,1.10309,0.14367
343.190929705,0.122355,1.54366,0.0897345,0.481957,0.374225,0.497484,1.32018,0.00159477,0.0751057,3.16827,0.826462,0.149376
343.237369615,0.11459,1.41045,0.205474,0.987908,0.219501,0.549836,0.745041,0.000923703,0.323684,3.03522,0.360697,0.125538
343.283809524,0,1.12455,0.153249,1.11094,0.372681,0.716022,0.639396,0.0289049,0.908472,2.17962,0.111524,0
343.330249433,0,1.72478,0.209878,0.804604,0.725152,0.510447,0.522855,0.0651379,0.951522,1.68986,0.356229,4.58001e-05
343.376689342,0,1.55195,0.15228,0.771159,0.685747,0.643091,0.549007,0.0396654,1.15725,1.82855,0.132855,0.000119256
343.423129252,0,1.46649,0.133475,0.663257,0.545506,0.73326,0.180041,0.0489575,1.3532,2.0787,0.0163997,0.0547722
343.469569161,0,1.38696,0.239616,0.565674,0.731613,0.779312,0.0707631,0.0341801,1.69321,1.9048,0,0.0981952
343.516009070,0.205435,1.46588,0.718217,0.319617,0.758652,0.829227,0.19641,0.0155011,1.72174,1.44533,0,0.0270105
343.562448980,0.204431,1.34323,0.625191,0.135681,0.455744,1.18345,0.133567,0.411876,1.82337,1.07126,0.0161133,0.0908909
343.608888889,0.608577,0.809887,0.509862,0.102072,0.260328,1.31303,0.198296,0.639552,1.77468,1.02392,0.0375071,0.199701
343.655328798,0.592762,0.703048,0.707772,0.0491502,0.508131,1.12726,0.793092,0.79739,1.20392,0.806675,0.0495354,0.814441
343.701768707,0.712413,0.386955,0.831115,0.33608,0.702647,0.63674,1.27215,0.343883,0.843189,0.47055,0,1.71916
343.748208617,0.759008,0.275662,0.62381,0.656812,0.565787,0.475653,1.41301,0.0132881,0.390506,0.792418,0,2.63406
343.794648526,1.0425,0.656046,0.424875,0.555396,0.0529435,0.769788,1.42185,0.130284,0.0764942,0.676101,0.0221479,3.08244
343.841088435,1.27575,1.80332,0.380266,0.370736,0.215517,0.589522,0.79008,0.52829,0.0734672,0.414497,0.0612587,2.50497
343.887528345,1.18272,2.2213,0.0284955,0.4887,0.265779,0.848905,1.29513,0.57752,0.334932,0.667835,0.112197,1.32683
343.933968254,1.0047,2.34062,0.00394161,0.643598,0.131871,0.724546,1.64974,0.384812,0.595286,1.26622,0.0176234,0.241819
343.980408163,0.79193,2.37983,0.233082,0.694131,0.105637,1.01583,1.25653,0.0702462,0.621803,1.3693,0.200756,0.063171
344.026848073,0.605359,2.59795,0.602256,0.727394,0.117814,1.21382,0.988503,0.0712363,0.569381,1.40538,0.198924,0.0355779
344.073287982,0.253482,2.7255,0.597535,0.913054,0.101266,1.12368,1.03227,0.0893974,0.599506,1.44924,0.240276,0.0801789
344.119727891,0.0810745,3.00909,0,0.574412,0.516443,0.88397,1.02116,0.066805,0.937921,1.35067,0.240854,0.0570763
344.166167800,0.240819,3.04132,0,0.155384,0.477368,0.710846,1.27947,0.0339018,1.19588,1.11457,0.128114,0.000411927
344.212607710,0.243255,2.68535,0.0524046,0.0779049,0.364634,0.808108,1.2741,0.0294177,1.00967,1.54186,0.063194,0.000335967
344.259047619,0.265137,2.45814,0.0962334,0.261312,0.57499,0.7818,1.5002,0.0345375,0.751031,1.74007,0.0480666,0.000252302
344.305487528,0.276146,2.57267,0.0535378,0.234004,0.781502,0.581761,2.18301,0.0408394,0.868897,1.40909,0.0444418,0.000144708
344.351927438,0.459355,2.51502,0.00953859,0.0138905,0.714884,0.87885,2.48574,0.0482545,0.547242,1.43461,0.0200365,0.155991
344.398367347,0.557253,2.55353,0.138743,0.0140732,0.288138,1.39933,2.00466,0.031841,0.288423,1.7256,0,0.256566
344.444807256,0.658823,1.90371,0.338229,0.131034,0.0206444,1.16939,2.27475,0.186264,0.229635,1.59704,0,0.00299742
344.491247166,0.71769,1.40545,0.333138,0.389801,0.0209744,0.419667,2.28852,0.551405,0.315812,0.759723,0.485351,0.0301199
344.537687075,0.569418,1.57812,0.247811,0.543501,0.0177289,0.216629,2.10143,0.610535,0.427209,0.313683,0.950157,0.133403
344.584126984,0.0389614,2.00252,0.119874,0.575759,0,0.265505,2.04369,0.60212,0.422314,0.260242,1.05677,0.29975
344.630566893,0,2.27603,0.0667439,0.562813,0,0.274233,1.74023,0.739689,0.338625,0.32527,1.01782,0.287863
344.677006803,0.017906,2.31291,0.0369105,0.454851,0,0.207688,1.37201,0.812817,0.214353,0.397673,0.90363,0.192127
344.723446712,0.258346,2.35986,0.00706155,0.54675,0.824868,0.167639,0.72187,0.338241,0.103283,0.534342,1.0812,0.0318335
344.769886621,0.536776,1.83784,0.0168918,0.859565,0.776874,0.159125,1.42036,0.0650668,0.0150373,0.694027,1.15671,0.246031
344.816326531,0.364398,1.80307,0.0318667,0.715967,0.911751,0.195803,1.76824,0.0624785,0.0380471,0.838356,1.27036,0.498702
344.862766440,0.0422187,2.28966,0.0203362,0.0402969,0.961288,0.0706567,1.61793,0.0343001,0.102612,1.7482,0.613566,0.586267
344.909206349,0.0734526,2.17509,0.693005,0.147057,0.831468,0.0693679,1.17107,0.154579,0.0982889,2.22884,0.173419,0.110665
344.955646259,0.0774694,1.76873,0.962808,0.236914,0.416144,0.308247,0.422126,0.396647,0.252665,2.28206,0.0802709,0.116658
345.002086168,0.119529,2.18391,0.530262,0.463749,0.215217,0.83387,0.436541,0.205037,0.450546,2.47629,0.0366056,0.0884001
345.048526077,0.23899,2.3495,0.275806,0.625589,0.0790537,0.657343,0.643462,0.137692,0.535157,2.62078,0.115744,0.0124461
345.094965986,0.228784,2.10743,0.291852,0.442171,0.0121022,0.653352,0.771199,0.35499,0.554037,2.66602,0,0.0356528
345.141405896,0.13717,1.98332,0.3086,0.355694,0,0.597377,0.514768,0.480903,0.587499,2.43958,0,0.0647352
345.187845805,0.193273,2.0437,0.47855,0.587388,0.297924,0.187036,0.584758,0.605582,0.445405,2.09352,0.0109284,0.0856494
345.234285714,0.115253,2.15995,0.223839,0.587653,0.815567,0.230731,0.67973,0.916696,0.358585,1.7574,0,0.374355
345.280725624,0.193586,1.94695,0,0.611667,1.01466,0.142802,1.10525,0.963749,0.31718,1.74558,0.192549,0.400505
345.327165533,0.198266,2.02754,0.430304,0.75454,0.821772,0.318708,0.509741,0.615209,0.224165,1.74899,0.25627,0.566861
345.373605442,0.289893,2.14868,0.362642,0.964167,0.275786,0.425127,0.125096,0.574302,0.75718,1.66065,0.051852,0.634685
345.420045351,0.339839,2.0877,0.511698,1.15991,0.266543,0.474875,0.554896,0.171571,0.668862,1.9274,0.0779918,0.32306
345.466485261,0.315575,2.07305,0.606186,0.816525,0.169773,0.695233,0.969352,0.0463351,0.82245,1.91024,0.0692863,0.000259749
345.512925170,0.508807,2.33166,0.588958,0.560989,0.152134,0.668171,0.929997,0.00818999,0.861133,1.80387,0.121149,0.213523
345.559365079,0.667494,2.11722,0.421424,0.624093,0.161699,0.296933,0.767654,0.207282,0.9013,1.54528,0.593685,0.842959
345.605804989,0.443634,1.59917,0.51432,0.768891,0.152026,0.218856,0.685372,0.153197,1.23167,1.29201,0.550896,1.40598
345.652244898,0,0.999524,0.543309,0.785076,0.117392,0.114511,0.90085,0.0185354,1.3626,1.05285,0.748644,1.40677
345.698684807,0.113837,0.919156,0.434075,1.03514,0.167241,0.332584,1.05343,0,0.901757,1.09019,0.779506,0.900917
345.745124717,0.464329,0.994922,0.221269,1.11732,0.178899,0.41677,0.68559,0,0.532266,1.0946,1.18784,0.983731
345.791564626,0.335603,1.34112,0.0840059,0.498867,0.347196,0.172047,0.53134,0.157602,1.25136,1.04726,1.26586,1.36742
345.838004535,0.216581,1.37115,0.109194,0.523784,0.430554,0.0527051,0.921806,0.258447,2.03532,0.415321,0.653594,1.49349
345.884444444,0,1.33218,0.163922,0.511846,0.235689,0.206882,1.22177,0.190287,2.14687,0.358425,0.586814,1.58871
345.930884354,0,1.43292,0.0620926,0.513379,0.0224024,0.21544,1.28147,0.287792,2.07636,0.442758,0.820104,1.68341
345.977324263,0.0129556,1.61527,0.0243195,0.435504,0.0903513,0.226632,1.40915,0.353099,2.01039,0.365854,0.999939,1.72168
346.023764172,0.155051,1.72191,0.0915697,0.412722,0.225251,0.256687,1.63614,0.18524,1.97341,0.305571,1.08266,1.6016
346.070204082,0.1471,1.98605,0.288033,0.385964,0.31433,0.309058,1.29149,0.0593838,2.27108,0.293312,1.10672,1.16242
346.116643991,0.344577,2.00661,0.458047,0.609119,0.556292,0.324409,0.988717,0.0220568,2.5292,0.263894,1.12793,0.408288
346.163083900,0.322553,2.24704,0.375739,0.408775,0.776171,0.140785,0.641872,0.0175986,2.46853,0.251084,0.879998,0.000272132
346.209523810,0.0586663,2.48242,0.293356,0.372149,0.973966,0.23561,0.559115,0.0278128,2.21108,0.416301,0.4266,0.0705021
346.255963719,0.00594106,2.59514,0.147302,0.383245,1.06675,0.147968,0.738099,0.0215845,2.06455,0.945387,0.338451,0.155923
346.302403628,0.00560034,2.63451,0.00216207,0.325083,1.31432,0.00534878,0.807819,0.0923657,2.03203,1.17705,0.341822,0.307635
346.348843537,0.00485203,2.54751,0.000934639,0.432162,1.28896,0.0332908,0.41708,0.371074,1.97465,1.25434,0.209979,0.977681
346.395283447,0,2.35782,0,1.04255,0.737602,0.033588,0.253273,0.63434,1.66707,1.53379,0.155607,1.34491
346.441723356,0.0143195,2.26967,0,0.949636,0.385954,0.0152391,0.186604,0.952441,1.21823,1.87491,0.13369,1.42557
346.488163265,0.026332,2.35093,0.0185651,0.655278,0.313899,0.176343,0.256772,0.870482,0.981415,2.05397,0.139688,1.40829
346.534603175,0,2.07708,0.238912,0.606951,0.182397,0.364749,0.348165,0.516231,1.13023,1.57124,0.0692004,1.47085
346.581043084,0.217904,1.33802,0.348522,0.548636,0.183146,0.30313,0.466084,0.483102,1.60718,0.855879,0.0232681,1.52767
346.627482993,0.497039,1.41055,0.296454,0.883972,0.151857,0.299139,0.303638,0.29341,1.65436,0.638676,0,1.6271
346.673922902,0.488329,1.45918,0.322883,1.15432,0.16494,0.684151,0.0533762,0.143203,1.31643,0.860952,0.00852981,1.64114
346.720362812,0.596892,1.69865,0.326451,1.14193,0.109956,0.849416,0.0830632,0.0788844,1.15534,0.931366,0.0783644,1.53027
346.766802721,0.871019,2.07506,0.0565356,1.54715,0,0.522546,0.187861,0.143533,1.01091,0.844861,0.121496,1.32804
346.813242630,0.783866,2.05708,0,0.92634,0.0781038,0.121149,0.257649,0.243401,1.9971,0.268173,0.0875125,0.930377
346.859682540,0.160817,1.88241,0.0889782,0.319981,0.339468,0.0435521,0.372618,0.169604,2.9314,0.143866,0.268975,0.664143
